file_name|line_number|columna_unica
a3b87479-8e6a-49ed-935c-ed6067a54729|82|EXPRESADO EN LA BASES DEL PROCEDIMIENTO DE SELECCION Y LA OFERTA DE EL CONTRATISTA Y DEMAS DOCUMENTOS QUE DEBIDAMENTE
a3b87479-8e6a-49ed-935c-ed6067a54729|83|SUSCRITOS POR EL CONTRATISTA FORMAN PARTE DE STE CONTRATO
a3b87479-8e6a-49ed-935c-ed6067a54729|84|CLAUSULA TERCERA MONTO CONTRACTUAL
a3b87479-8e6a-49ed-935c-ed6067a54729|85|E MONTO TOTAL DEL PRESENTE CONTRATO ASCIENDE A S 140 000 00 CIENTO CUARENTA MIL CON 00 100 SOLES QUE INCLUYE TODOS LOS
a3b87479-8e6a-49ed-935c-ed6067a54729|86|IMPUESTOS DE LEY
a3b87479-8e6a-49ed-935c-ed6067a54729|87|ESTE MONTO COMPRENDE EL COSTO DEL SERVICIO DE CONSULTORIA DE OBRA TODOS LOS TRIBUTOS SEGUROS TRANSPORTE INSPECCIONES PRUEBAS
a3b87479-8e6a-49ed-935c-ed6067a54729|88|Y D SER EL CASO LOS COSTOS TABORALES CONFORME A TA LEGISLACION VIGENTE ASI COMO CUALQUIER OTRO CONCEPTO QUE PUEDA TENER
a3b87479-8e6a-49ed-935c-ed6067a54729|89|INCIDENCIA SOBRE LA EJECUCION DEL SERVICIO DE CONSULTORIA DE OBRA MATERIA DEL PRESENTE CONTRATO
a3b87479-8e6a-49ed-935c-ed6067a54729|90|CLAUSULA CUARTA DEL PAGO
a3b87479-8e6a-49ed-935c-ed6067a54729|91|LA ENTIDAD SE OBLIGA A PAGAR LA CONTRAPRESTACION A EL CONTRATISTA EN SOLES EN PAGOS PERIODICOS LUEGO DE LA
a3b87479-8e6a-49ed-935c-ed6067a54729|92|RECEPCION FORMAL Y COMPLETA DE LA DOCUMENTACI N CORRESPONDIENTE SEGIN LO ESTABLECIDO EN EL ARTICULO 171 DEL REGLAMENTO DE FA
a3b87479-8e6a-49ed-935c-ed6067a54729|93|LEY DE CONTRATACIONES DEL ESTADO SEGUIN EL SIGUIENTE DETALLE
a3b87479-8e6a-49ed-935c-ed6067a54729|94|RE PS SS ETRY HAARS SLR IPEDS PIG PR BAN CPA NEARER WIE ETSON SEN TT THT ASO SETH
a3b87479-8e6a-49ed-935c-ed6067a54729|95|ENTREGABLE DESCRIPCION  DE PAGO
a3b87479-8e6a-49ed-935c-ed6067a54729|96|1 A IA PRESENTACION Y CONFORMIDAD POR EL AREA USUARIA DE PRIMER 30 DE MONTO
a3b87479-8e6a-49ed-935c-ed6067a54729|97|ENTREGABLE CONYACTUAL
a3b87479-8e6a-49ed-935c-ed6067a54729|98|A LA PRESENTACI N Y CONFORMIDAD POR EL AREA USUARIA DE SEGUNDO 30 DE MONTO
a3b87479-8e6a-49ed-935c-ed6067a54729|99|CONTRACTUAL
a3b87479-8e6a-49ed-935c-ed6067a54729|100|MR
a3b87479-8e6a-49ed-935c-ed6067a54729|101|ENTREGABLE
a3b87479-8e6a-49ed-935c-ed6067a54729|102|AE TAI BM BE ERNST A ERE  AY
a3b87479-8e6a-49ed-935c-ed6067a54729|103|A LA APROBACION POR EL SECTOR COMPETENTE A FINANCIAR Y
a3b87479-8e6a-49ed-935c-ed6067a54729|104|PRESENTACI6N DE LA VERSI N FINAL DEL EXPEDIENTE T CNICO
a3b87479-8e6a-49ed-935c-ed6067a54729|105|EL CONSULTOR PRESENTAR FA VERSI N FINAL EN 02 ORIGINALES DEL
a3b87479-8e6a-49ed-935c-ed6067a54729|106|EXPEDIENIE TECNICO Y SUS ESIUDIOS BASICOS Y 03 COPIES LEGIBLE
a3b87479-8e6a-49ed-935c-ed6067a54729|107|DEBIDAMENTE FIRMADO POR CADA ESPECIALISTA FOLIADO 01 ARCHIVO
a3b87479-8e6a-49ed-935c-ed6067a54729|108|DIGITAL EN CD YO DVD CONTENDR LOS ARCHIVOS DIGITALES Y
a3b87479-8e6a-49ed-935c-ed6067a54729|112|NATIVES 01 ARCHIVO DIGITAL EN CD YO OVD CONTENDR EL
a3b87479-8e6a-49ed-935c-ed6067a54729|113|ESCANEADO DE EXPEDIENTE TECNICO APROBADO
a3b87479-8e6a-49ed-935c-ed6067a54729|114|PARA EFECTOS DEL PAGO DE LAS CONTRATACIONES EJECUTADAS POR EL CONTRATISTA LA ENTIDAD DEBE CONTAR CON LA SIGUIENTE
a3b87479-8e6a-49ed-935c-ed6067a54729|115|DOCUMENTACION
a3b87479-8e6a-49ed-935c-ed6067a54729|116|40 DEI MONTO
a3b87479-8e6a-49ed-935c-ed6067a54729|117|CONTRACTUAL
a3b87479-8e6a-49ed-935c-ed6067a54729|118|CA
a3b87479-8e6a-49ed-935c-ed6067a54729|119|EE PE
a3b87479-8e6a-49ed-935c-ed6067a54729|120|INFORME DEL FUNCIONARIO RESPONSABLE DE LA SUB GERENCIA DE ESTUDIOS EMITIENDO LA CONFORMIDAD DE LA PRESTACION
a3b87479-8e6a-49ed-935c-ed6067a54729|121|EFECTUADA APLICABLE PARA EL PRIMER PAGO
a3b87479-8e6a-49ed-935c-ed6067a54729|122|COMPROBANTE DE PAGO APLICABLE PARA EL PRIMER Y SEGUNDO PAGO
a3b87479-8e6a-49ed-935c-ed6067a54729|123|RESOLUCI N DE APROBACI N DEL EXPEDIENTE T CNICO DE OBRA APLICABLE PARA EL TERCER PAGO
a3b87479-8e6a-49ed-935c-ed6067a54729|124|CONSENTIMIENTO 0 APROBACION SEGIIN CORRESPONDA DE LA LIQUIDACI N DE CONTRATO DE CONSULTORIA DE OBRA
a3b87479-8e6a-49ed-935c-ed6067a54729|125|APLICABLE PARA DEVOLUCION DE GARANTIA DE FIEL CUMPLIMIENTO
a3b87479-8e6a-49ed-935c-ed6067a54729|126|DICHA DOCUMENTACION SE DEBE PRESENTAR EN MESA DE PARTES DE LA ENTIDAD
a3b87479-8e6a-49ed-935c-ed6067a54729|127|PARA TAL EFECTO EL RESPONSABLE DE OTORGAR LA CONFORMIDAD DE LA PRESTACION DEBERA HACERLO EN UN PLAZO QUE NO EXCEDERA DE LOS
a3b87479-8e6a-49ed-935c-ed6067a54729|128|QUINCE 15 DIAS BAJO RESPONSABILIDAD DE DICHO FUNCIONARIO
a3b87479-8e6a-49ed-935c-ed6067a54729|129|LA ENTIDAD DEBE EFECTUAR EL PAGO DENTRO DE LOS DIEZ 10 DIAS CALENDARIO SIGUIENTES DE OTORGADA LA CONFORMIDAD DE LOS SERVICIOS
a3b87479-8e6a-49ed-935c-ed6067a54729|130|SIEMPRE QUE SE VERIFIQUEN LAS CONDICIONES ESTABLECIDAS EN EL CONTRATO PARA ELLO BAIO RESPONSABILIDAD DEL FUNCIONARIO COMPETENTE
a3b87479-8e6a-49ed-935c-ed6067a54729|131|EN CASO DE RETRASO EN EL PAGO POR PARTE DE LA ENTIDAD SALVO QUE SE DEBA A CASO FORTUITO O FUERZA MAYOR EL CONTRATISTA
a3b87479-8e6a-49ed-935c-ed6067a54729|132|TENDRA DERECHO AL PAGO DE INTERESES LEGALES CONFORME A LO ESTABLECIDO EN EL ARTICULO 39 DE LA LEY DE CONTRATACIONES DEL ESTADO Y
a3b87479-8e6a-49ed-935c-ed6067a54729|133|EN EL ARTICULO 171 DE SU REGLAMENTO LOS QUE SE COMPUTAN DESDE LA OPORTUNIDAD EN QUE E PAGO DEBID EFECTUARSE
a3b87479-8e6a-49ed-935c-ed6067a54729|134|CLAUSULA QUINTA FUENTE DE FINANCIAMIENTO Y SISTEMA DE CONTRATACION
a3b87479-8e6a-49ed-935c-ed6067a54729|135|DE ACUERDO A LO ESTABLECIDO EN LAS BASES INTEGRAD DE PROCEDIMIENTO DE SELECCI N EL EGRESO QUE GENERA EL PRESENTE CONTRATO
a3b87479-8e6a-49ed-935c-ed6067a54729|136|SERA FINANCIADE CON CARGO A
a3b87479-8e6a-49ed-935c-ed6067a54729|137|FUENTE DE FINANCIAMIENTO RECURSOS DETERMINADOS
a3b87479-8e6a-49ed-935c-ed6067a54729|138|CLAUSULA SEXTA DEL PLAZO DE LA EJECUCION DE LA PRESTACION 35
a3b87479-8e6a-49ed-935c-ed6067a54729|139|EJ PLAZO DE EJECUCION DEL PRESENIE CONIRATO ES DE TREINTA 30 DIAS CALENDARIO EN MISMO QUE SE COMPUIA DEI DIA SIGUIENIE DEI SP
a3b87479-8e6a-49ed-935c-ed6067a54729|140|CK
a3b87479-8e6a-49ed-935c-ed6067a54729|141|PERFECCIONAMIENTO DEL CONTRATO DE ACUERDO AL SIGUIENTE DETALLE AE ZE
a3b87479-8e6a-49ed-935c-ed6067a54729|142|SSS TEE   T AE TT RE OO AY
a3b87479-8e6a-49ed-935c-ed6067a54729|144|ENTREGABLE DESCRIPCION PLAZODEENTREGA IM AN
a3b87479-8e6a-49ed-935c-ed6067a54729|145|EE SE EE AE EE S 3 O A H
a3b87479-8e6a-49ed-935c-ed6067a54729|146|PRESENTACION DE FOS ESTUDIOS BASICOS ESTUDIO DE DEMANDA EAL ENCASE AAN SS MI
a3b87479-8e6a-49ed-935c-ed6067a54729|147|1 ESLUDIO LOPOGRAFICO ESTUDIO DE MECANICA DE SUELOS EVALUACI N SPY A PA US HE MI I
a3b87479-8e6a-49ed-935c-ed6067a54729|148|I DE NESAOS ANTE DESASTRES NETURALES PROYECTO DE DEMO ICIEN SQUIEME CE LA S A CEA A EE EG SOUERIGAOE DALEONRIATA SEI
a3b87479-8e6a-49ed-935c-ed6067a54729|149|PRESEMTACION CEI EXPEDIENTE TECNICA CONSOLIDADO CE A WI GLEUCEUECNTEAANN 68 QH
a3b87479-8e6a-49ed-935c-ed6067a54729|150|ACUERDO A LAS CONTENIDAS ESTABLECIDOS EN EL ITEM 7 5 DE FOS PIS EAPPENAPE EAD S
a3b87479-8e6a-49ed-935c-ed6067a54729|151|TERMINOS DE REFERENCIA Y APROBADO LOS ESTUDIOS BASICOS  NATINIA WI A RAE  Q A B
a3b87479-8e6a-49ed-935c-ed6067a54729|152|RI
a3b87479-8e6a-49ed-935c-ed6067a54729|155|ESPECIALIDADES COSTOS Y PROGRAMACION PE EE AN
a3b87479-8e6a-49ed-935c-ed6067a54729|156|LSANEAMIENTO OE TERRENOSYDEMAS JF OR CEN CONTRC
a3b87479-8e6a-49ed-935c-ed6067a54729|157|EDIFICIO ESTATAL N 01 SAN JUAN PAMPA TELF 063 281262 ANEXOS 2040
a3b87479-8e6a-49ed-935c-ed6067a54729|158|OFICINA DE COORDINACI N LIMA TELF 01 4250028 4
a3b87479-8e6a-49ed-935c-ed6067a54729|159|H
a3b87479-8e6a-49ed-935c-ed6067a54729|160|PAY SS
a3b87479-8e6a-49ed-935c-ed6067a54729|161|AY I
a3b87479-8e6a-49ed-935c-ed6067a54729|162|GOBIR ONA
a3b87479-8e6a-49ed-935c-ed6067a54729|163|CLAUSULA SETIMA PARTES INTEGRANTES DEL CONTRATO
a3b87479-8e6a-49ed-935c-ed6067a54729|164|EL PRESENTE CONTRATO ESTA CONFORMADO POR JAS BASES INTEGRADAS LA OFERTA GANADORA ASI COMO LOS DOCUMENTOS DERIVADOS DEL
a3b87479-8e6a-49ed-935c-ed6067a54729|165|PROCEDIMIENTO DE SELECCI N QUE ESTABLEZCAN OBLIGACIONES PARA LAS PARTES
a3b87479-8e6a-49ed-935c-ed6067a54729|166|CLAUSULA OCTAVA DEL PLANTEL PROFESIONAL Y EQUIPAMIENTO ESTRATEGICO
a3b87479-8e6a-49ed-935c-ed6067a54729|167|DE ACUERDO CON LA OFERTA GANADORA EL CONTRATISTA CUMPLIRA CON EL PERSONAL CLAVE PROPUESTO PARA LA CORRECTA EJECUCION DE LA
a3b87479-8e6a-49ed-935c-ed6067a54729|168|CONSULTORIA DE OBRA CONFORME AL SIGUIENTE DETALLE
a3b87479-8e6a-49ed-935c-ed6067a54729|169|ARQUITECTO RAFAEL ANGEL VILLAZANA JAVIER JEFE DE PROYECTO
a3b87479-8e6a-49ed-935c-ed6067a54729|170|ARQUITECTO LVAN JUSTO MENDOZA ARTICA ESPECIALISTA EN ARQUITECTURA
a3b87479-8e6a-49ed-935c-ed6067a54729|171|ING CIVIL PAMELA ASHLY LAZO EULOGIO ESPECIALISTA EN ESTRUCTURAS
a3b87479-8e6a-49ed-935c-ed6067a54729|172|ING CIVIL MARLON NILTON HINOSTROZA CALDERON ESPECIALISTA EN SUELOS Y GEOTECNIA
a3b87479-8e6a-49ed-935c-ed6067a54729|173|ING CIVIL GISELLA MELIZA SALAS ESPINOZA ESPECIALISTA EN INSTALACIONES SANITARIAS
a3b87479-8e6a-49ed-935c-ed6067a54729|174|ING MECANICO ELECTRICISTA HERBERTH JESS LOPEZ MAYURI ESPECIALISTA EN INSTALACIONES EL CTRICAS
a3b87479-8e6a-49ed-935c-ed6067a54729|175|ING AMBIENTAL RICHARD JOSU ORIZANO ALCEDO ESPECIALISTA EN GESTION AMBIENTAL
a3b87479-8e6a-49ed-935c-ed6067a54729|176|DE ACUERDO CON LA OFERTA GANADORA EL CONTRATISTA CUMPLIRA CON EL EQUIPAMIENTO PROPUESTO PARA LA CORRECTA EJECUCI N DE LA
a3b87479-8e6a-49ed-935c-ed6067a54729|177|CONSULTORIA DE OBRA CONFORME AL SIQUIENTE DETALLE
a3b87479-8e6a-49ed-935c-ed6067a54729|178|SE
a3b87479-8e6a-49ed-935c-ed6067a54729|179|NE DESCRIPCION CANT CARACTERISTICAS
a3b87479-8e6a-49ed-935c-ed6067a54729|180|1 COMPUTADORA Y S LAPTOP
a3b87479-8e6a-49ed-935c-ed6067a54729|181|AULTIFUNCIONAL
a3b87479-8e6a-49ed-935c-ed6067a54729|182|41 WOMENS  AMYEENY
a3b87479-8e6a-49ed-935c-ed6067a54729|183|CLAUSULA NOVENA GARANTIAS
a3b87479-8e6a-49ed-935c-ed6067a54729|184|AL AMPARO DE LO DISPUESTO EN EL NUMERAL 149 4 DEL ARTICULO 149 DEL REGLAMENTO DE LA LEY DE CONTRATACIONES DEL ESTADO EL
a3b87479-8e6a-49ed-935c-ed6067a54729|185|CONTRATISTA SOLICITO LA RETENCI N DEL DIEZ POR CIENTO 10 DEL MONTO DEL CONTRATO ORIGINAL COMO GARANTIA DE FIEL CUMPLIMIENTO
a3b87479-8e6a-49ed-935c-ed6067a54729|186|DE CONIRATO CONSIGNANDOSE IO SIGUIENTE
a3b87479-8e6a-49ed-935c-ed6067a54729|187|DE FIEL CUMPLIMIENTO DEL CONTRATO S 14 000 00 CATORCE MIL CON 00 100 SOLES A TRAV S DE LA RETENCI N QUE DEBE
a3b87479-8e6a-49ed-935c-ed6067a54729|188|EFECTUAR LA ENTIDAD DURANTE LA PRIMERA MITAD DEL NUMERO TOTAL DE PAGOS A REALIZARSE DE FORMA PRORRATEADA CON
a3b87479-8e6a-49ed-935c-ed6067a54729|189|CARGO A SER DEVUELTO A LA FINALIZACION DEL MISMO
a3b87479-8e6a-49ed-935c-ed6067a54729|190|CLAUSULA DECIMA CONFORMIDAD DE LA PRESTACION DEL SERVICIO
a3b87479-8e6a-49ed-935c-ed6067a54729|191|NFORMIDAD DE LA PRESTACION DEL SERVICIO SE REGULA POR LO DISPUESTO EN EL ARTICULO 168 DE REGLAMENTO DE LA LEY DE
a3b87479-8e6a-49ed-935c-ed6067a54729|192|COFIRATACIONES DEL ESTADO LA CONFORMIDAD SERA OTORGADA POR LA SUB GERENCIA DE ESTUDIOS PREVIA OPINION E INFORME FAVORABLE DEL
a3b87479-8e6a-49ed-935c-ed6067a54729|193|ALUADOR Y O COORDINADOR DEL PROYECTO
a3b87479-8e6a-49ed-935c-ed6067a54729|194|DE EXISTIR OBSERVACIONES LA ENTIDAD LAS COMUNICA AL CONTRATISTA INDICANDO CLARAMENTE EL SENTIDO DE ESTAS OTORGANDOLE
a3b87479-8e6a-49ed-935c-ed6067a54729|195|UN PLAZO PARA SUBSANAR NO MENOR DE CINCO 5 NI MAYOR DE QUINCE 15 DIAS SI PESE AL PLAZO OTORGADO EL CONTRATISTA NO
a3b87479-8e6a-49ed-935c-ed6067a54729|196|CUMPLIESE A CABALIDAD CON LA SUBSANACION LA ENTIDAD PUEDE OTORGAR AL CONTRATISTA PERIODOS ADICIONALES PARA LAS
a3b87479-8e6a-49ed-935c-ed6067a54729|197|CORRECCIONES PERTINENTES EN ESTE SUPUESTO CORRESPONDE APLICAR LA PENALIDAD POR MORA DESDE EL VENCIMIENTO DEL PLAZO PARA
a3b87479-8e6a-49ed-935c-ed6067a54729|198|SUBSANAR
a3b87479-8e6a-49ed-935c-ed6067a54729|199|PROCEDIMIENTO NO RESULTA APLICABLE CUANDO LA CONSULTORIA MANIFIESTAMENTE NO CUMPLA CON LAS CARACTERISTICAS Y CONDICIONES
a3b87479-8e6a-49ed-935c-ed6067a54729|200|OFRECIDAS EN CUYO CASO LA ENTIDAD NO OTORGA LA CONFORMIDAD DEBIENDO CONSIDERARSE COMO NO EJECUTADA A PRESTACION
a3b87479-8e6a-49ed-935c-ed6067a54729|201|APLICANDOSE LA PENALIDAD QUE CORRESPONDA POR CADA DIA DE ATRASO
a3b87479-8e6a-49ed-935c-ed6067a54729|202|CLAUSULA UNDECIMA DECLARACION JURADA DEL CONTRATISTA
a3b87479-8e6a-49ed-935c-ed6067a54729|203|EL CONTRATISTA DECLARA BAJO JURAMENTO QUE SE COMPROMETE A CUMPLIR LAS OBLIGACIONES DERIVADAS DEL PRESENTE CONTRATO BAJO
a3b87479-8e6a-49ed-935c-ed6067a54729|204|SANCION DE QUEDAR INHABILITADO PARA CONTRATAR CON EL ESTADO EN CASO DE INCUMPLIMIENTO
a3b87479-8e6a-49ed-935c-ed6067a54729|205|CLAUSULA DUODECIMA OBLIGACION DE ATENDER LAS CONSULTAS
a3b87479-8e6a-49ed-935c-ed6067a54729|206|EL CONTRATISTA ASUME LA OBLIGACI N DE ATENDER LAS CONSULTAS QUE LE REMITA LA ENTIDAD DENTRO DE PLAZO PREVISTO EN EL
a3b87479-8e6a-49ed-935c-ed6067a54729|207|NUMERAL 193 7 DEL ARTICULO 193 DEL REGLAMENTO DE LA LEY DE CONTRATACIONSS DEL ESTADO ANTE LA FALTA DE ABSOLUCION DE DICHAS
a3b87479-8e6a-49ed-935c-ed6067a54729|208|CONSULTAS LA ENTIDAD ADOPTA LAS ACCIONES CORRESPONDIENTES
a3b87479-8e6a-49ed-935c-ed6067a54729|209|ES CONSTITUYE INFRACCION PASIBLE DE SANCION SEGUN FO PREVISTO EN EL LITERAL H DEL NUMERAL 50 1 DEL ARTICULO 50 DE LA LEY NEGARSE
a3b87479-8e6a-49ed-935c-ed6067a54729|210|SS A INJUSTIFICADAMENTE A CUMPLIR LAS OBLIGACIONES DERIVADAS DEL CONTRATO QUE DEBEN EJECUTARSE CON POSTERIORIDAD AL PAGO
a3b87479-8e6a-49ed-935c-ed6067a54729|211|3 RAIL
a3b87479-8e6a-49ed-935c-ed6067a54729|212|138 2 3 LAUSULA DECIMA TERCERA RESPONSABILIDAD POR VICIOS OCULTOS
a3b87479-8e6a-49ed-935c-ed6067a54729|213|CL A PIEAE CONFORMIDAD DEL SERVICIO POR PARTE DE LA ENTIDAD NO ENERVA SU DERECHO A RECLAMAR POSTERIORMENTE POR DEFECTOS 0 VICIOS
a3b87479-8e6a-49ed-935c-ed6067a54729|214|2 ZS
a3b87479-8e6a-49ed-935c-ed6067a54729|215|EL PLAZO MAXIMO DE RESPONSABILIDAD DEL CONTRATISTA POR ERRORES O DEFICIENCIAS O POR VICIOS OCULTOS PUEDE SER RECLAMADA POR LA
a3b87479-8e6a-49ed-935c-ed6067a54729|216|ENTIDAD POR TRES 03 AFLOS DESPU S DE LA CONFORMIDAD DE OBRA OTORGADA POR LA ENTIDAD
a3b87479-8e6a-49ed-935c-ed6067a54729|217|CLAUSULA DECIMA CUARTA PENALIDADES
a3b87479-8e6a-49ed-935c-ed6067a54729|218|SI EL CONTRATISTA INCURRE EN RETRASO INJUSTIFICADO EN LA EJECUCION DE LAS PRESTACIONES OBJETO DE CONTRATO LA ENTIDAD LE
a3b87479-8e6a-49ed-935c-ed6067a54729|219|APLICA AUTOMATICAMENTE UNA PENALIDAD POR MORA POR CADA DIA DE ATRASO DE ACUERDO A LA SIGUIENTE FORMULA
a3b87479-8e6a-49ed-935c-ed6067a54729|220|0 10 X MONTO VIGENTE
a3b87479-8e6a-49ed-935c-ed6067a54729|221|PENALIDAD DIARIA
a3b87479-8e6a-49ed-935c-ed6067a54729|222|F X PLAZO VIGENTE EN DIAS
a3b87479-8e6a-49ed-935c-ed6067a54729|223|DONDE
a3b87479-8e6a-49ed-935c-ed6067a54729|224|F 0 40 PARA PLAZOS MENORES O IGUALES A SESENTA 68 DIAS
a3b87479-8e6a-49ed-935c-ed6067a54729|225|AE NN A RR EN OE EE
a3b87479-8e6a-49ed-935c-ed6067a54729|226|EDIFICIO ESTATAL N 01 SAN JUAN PAMPA TELF 063 281262 ANEXOS 2040
a3b87479-8e6a-49ed-935c-ed6067a54729|227|OFICINA DE COORDINACION LIMA TELF 01 4250028 5
a3b87479-8e6a-49ed-935c-ed6067a54729|228|UIWIGYIA 130F
a3b87479-8e6a-49ed-935c-ed6067a54729|229|N3S3YD3Y
a3b87479-8e6a-49ed-935c-ed6067a54729|230|ARTY
a3b87479-8e6a-49ed-935c-ed6067a54729|231|IVI
a3b87479-8e6a-49ed-935c-ed6067a54729|232|MW
a3b87479-8e6a-49ed-935c-ed6067a54729|233|09 3
a3b87479-8e6a-49ed-935c-ed6067a54729|234|2 NODVIN3S3
a3b87479-8e6a-49ed-935c-ed6067a54729|235|NOW
a3b87479-8e6a-49ed-935c-ed6067a54729|236|YVTI3ND
a3b87479-8e6a-49ed-935c-ed6067a54729|237|WERERCEESAN CS
a3b87479-8e6a-49ed-935c-ed6067a54729|238|SER F PEA CEM OM
a3b87479-8e6a-49ed-935c-ed6067a54729|239|PON SS
a3b87479-8e6a-49ed-935c-ed6067a54729|240|CA
a3b87479-8e6a-49ed-935c-ed6067a54729|241|VEN AEWON
a3b87479-8e6a-49ed-935c-ed6067a54729|242|I
a3b87479-8e6a-49ed-935c-ed6067a54729|243|CF UNIDOS
a3b87479-8e6a-49ed-935c-ed6067a54729|245|EL RETRASO SE JUSTIFICA A TRAV S DE LA SOLICITUD DE AMPLIACIAN DE PLAZA DEBIDAMENTE APROHADO ADICIANALMENTE SE CONSIDERA
a3b87479-8e6a-49ed-935c-ed6067a54729|246|JUSTIFICADO EL RETRASO Y EN CONSECUENCIA NO SE APLICA PENALIDAD CUANDO EL CONTRATISTA ACREDITE DE MODO OBJETIVAMENTE
a3b87479-8e6a-49ed-935c-ed6067a54729|247|SUSTENTADO QUE EL MAYOR TIEMPO TRANSCURRIDO NO LE RESULTA IMPUTABLE EN ESTE ULTIMO CASO LA CALIFICACI N DEL RETRASO COMO
a3b87479-8e6a-49ed-935c-ed6067a54729|248|JUSTIFICADO POR PARTE DE LA ENTIDAD NO DA LUGAR AL PAGO DE GASTOS GENERALES NI COSTOS DIRECTOS DE NINGUN TIPO CONFORME EI
a3b87479-8e6a-49ed-935c-ed6067a54729|249|NUMERAL 162 5 DEL ARTICULO 162 DEL REGLAMENTO DE LA LEY DE CONTRATACIONES DEL ESTADO
a3b87479-8e6a-49ed-935c-ed6067a54729|250|GOBIERNO REGIONAL
a3b87479-8e6a-49ed-935c-ed6067a54729|251|ASCO
a3b87479-8e6a-49ed-935c-ed6067a54729|252|ADICIONALMENTE A LA PENALIDAD POR MORA SE APLICARA LA SIGUIENTE PENALIDAD
a3b87479-8e6a-49ed-935c-ed6067a54729|253|OTRAS PENALIDADES
a3b87479-8e6a-49ed-935c-ed6067a54729|254|N SUPUESTOS DE APLICACION DE PENALIDAD FORMA DE CALCULO PROCEDIMIENTO
a3b87479-8e6a-49ed-935c-ed6067a54729|255|EN CASO CULMINE FA RELACI N CONTRACTUAL ENTRE EL
a3b87479-8e6a-49ed-935c-ed6067a54729|256|CONIRATISIA Y EL PERSONAL OFERIADO Y LA ENTIDAD NO HAYA 0 5 UIT POR CADA DIA
a3b87479-8e6a-49ed-935c-ed6067a54729|257|EE UN INFOR DO
a3b87479-8e6a-49ed-935c-ed6067a54729|258|1 APROBADA 2 SUSTITUCI N DE PERSONAL POR NO CUMPLIR CON DE GUSENCIA DE SEGUN HA EV II
a3b87479-8e6a-49ed-935c-ed6067a54729|259|LAS EXPERIENCIAS Y CALIFICACIONES DEL PROFESIONAL A SER PERSONAL IAM ATAA
a3b87479-8e6a-49ed-935c-ed6067a54729|260|REEMPLAZADO
a3b87479-8e6a-49ed-935c-ed6067a54729|261|CUANDO EL PERSONAL CLAVE PERMANECE MENOS DE SESENTA
a3b87479-8e6a-49ed-935c-ed6067a54729|262|60 DIAS CALENDARIO O DEL INTEGRO DE PLAZO DE EJECUCION 0 5 UIT POR CADA DIA
a3b87479-8e6a-49ed-935c-ed6067a54729|263|9 DE LA PRESTACION SI ESTE ES MENOR A LOS SESENTA 60 DIAS DE AUSENCIA DEL SEATIN INFORME DEL EVALUADOR
a3b87479-8e6a-49ed-935c-ed6067a54729|264|CALENDANIO DE CONFORMIDAD CON LAS DISPOSICIONES PERSONAL EN E PIAZO Y AREA USUARIA
a3b87479-8e6a-49ed-935c-ed6067a54729|265|ESTABLECIDAS EN EF NUMERAL 190 2 DE ARTICULO 190 DET OREVISIO
a3b87479-8e6a-49ed-935c-ed6067a54729|266|EGLAMENTO
a3b87479-8e6a-49ed-935c-ed6067a54729|267|INASISTENCIA DE JEFE DE PROYECTO A REUNIONES 3 5 UIT POR CADA DIA
a3b87479-8e6a-49ed-935c-ed6067a54729|268|SEGUIN INFORME DEL EVALUADOR
a3b87479-8e6a-49ed-935c-ed6067a54729|269|3 ICKADAS POR LA ENTIDAD NOTIFICACI N CON 48 HORAS DE DE AUSENCIA DEL RECCSTICUCT
a3b87479-8e6a-49ed-935c-ed6067a54729|270|ANTICIPACION POR MEDIO ESCRITO O VIA CORREO ELECTRONICO PERSONAL
a3b87479-8e6a-49ed-935c-ed6067a54729|271|1 J5UL FE ON ING VALUADOR
a3b87479-8e6a-49ed-935c-ed6067a54729|272|NO COMUNISE L CAMBIO DE DOMICILIO TEGAT 0 5 UIT POR CATA SEGUN INFORME DEL EVALUA
a3b87479-8e6a-49ed-935c-ed6067a54729|273|X OCURRENCIA Y AREA USUARIA
a3b87479-8e6a-49ed-935c-ed6067a54729|274|EAS SU 0 5 UIT POR CA UN INFORER LOR
a3b87479-8e6a-49ed-935c-ed6067a54729|275|NO COMUNICA EL CAMBIO DE CORREO ELECTRONICA BEL ORS SR RE A
a3b87479-8e6a-49ed-935c-ed6067a54729|276|OCURRENCIA Y AREA USUARIA
a3b87479-8e6a-49ed-935c-ed6067a54729|277|PRESENTA INFORMACI N INEXACTA Y TALS 4 5 UIT POR CADA SEGUN INFORME GEL EVALUADOR
a3b87479-8e6a-49ed-935c-ed6067a54729|278|OCURRENCIA Y AREA USUARIA
a3b87479-8e6a-49ed-935c-ed6067a54729|279|NO USO DE EQUIPO ESTRAT GICO CAMICNETA EQUIPO
a3b87479-8e6a-49ed-935c-ed6067a54729|281|TOPOGRAFICO GPS ETC ESTABLECIDE EN LOS T RMINOS DE SOUN PORCADA SEGUN INLONIIE DET EVEUADOR
a3b87479-8e6a-49ed-935c-ed6067a54729|282|SOLEESNETS OCURRENCIA Y AREA USUARIA
a3b87479-8e6a-49ed-935c-ed6067a54729|283|POR OBSERVACIDN REITERATIVA AL ENTREGABLE APLICABLE EN LA 0 5 UIT POR CADA SEGUN INFORME DEL EVALUADOR
a3b87479-8e6a-49ed-935c-ed6067a54729|284|SEGUNDA OBSERVACION REITERATIVA OBSERVACION REITERATIVA Y AREA USUARIA
